-8.546337915579037547e-01,3.417142767478342225e-01,-1.479164013051222692e+00,-4.244274796357098700e-01,1.150126656959906457e+00,5.672456103649463621e-01,1.518091429787654656e+00,-5.674966424360811112e-01
4.977709162456845915e-01,5.380661592458670928e-01,2.901377671656986679e-01,1.048379909132890031e+00,-4.721190477533528940e-01,-1.153915531074637624e+00,-1.009677915455246655e+00,-5.892598683175682694e-01
